viral,prob_False,prob_True
False,0.9997870326,0.0002129514
False,0.9998219013,0.00017812
False,0.9997742176,0.0002258045
False,0.9911730886,0.0088269236
False,0.9998804927,0.0001194961
False,0.999907732,0.000092282
False,0.9998806119,0.0001194017
False,0.9999015331,0.000098492
False,0.9998951554,0.0001048389
False,0.9999071956,0.0000928016
False,0.9998748899,0.0001250821
False,0.9998998046,0.0001001716
False,0.9998938441,0.0001061566
False,0.9998776913,0.0001223023
False,0.9998047948,0.0001952289
False,0.9994798303,0.0005201949
False,0.9994505048,0.0005494718
False,0.999789238,0.0002107805
False,0.9999125004,0.0000874981
False,0.9998233318,0.0001766391
False,0.999804318,0.0001956963
False,0.9999094009,0.0000905805
False,0.9997782111,0.0002217616
False,0.9999058247,0.0000941818
False,0.9998906851,0.0001092853
False,0.9998334646,0.0001665565
False,0.9999091625,0.0000908622
False,0.9997532964,0.0002466783
False,0.9999052882,0.0000947312
False,0.9997709394,0.0002290366
False,0.9998974204,0.0001025902
False,0.9998810291,0.0001189505
False,0.9999009967,0.0000990253
False,0.9998906851,0.0001092853
False,0.9999092817,0.0000907174
False,0.9999139309,0.000086097
False,0.9999092817,0.0000907174
False,0.9998065233,0.0001934874
False,0.9999116659,0.0000883537
False,0.9998657107,0.0001342961
False,0.999907732,0.0000922498
False,0.9999085069,0.0000914693
False,0.9998751283,0.0001248611
False,0.9998236299,0.0001763766
False,0.9998093843,0.0001906382
False,0.9999085069,0.0000914693
False,0.9997863173,0.0002137095
False,0.9998751283,0.0001248611
False,0.9998998642,0.0001001062
False,0.9998657107,0.0001342961
False,0.9998657107,0.0001342961
False,0.9998751283,0.0001248611
False,0.9999077916,0.000092236
False,0.9999099374,0.0000900333
False,0.9998956323,0.0001043406
False,0.9998878837,0.0001121441
False,0.9998965859,0.0001034151
False,0.9998951554,0.0001048389
False,0.9998201728,0.0001798512
False,0.9998899102,0.0001101187
False,0.9999056458,0.0000943267
False,0.9998785257,0.0001215015
False,0.9997625947,0.0002374112
False,0.9999021888,0.0000978047
False,0.9998524785,0.0001475015
False,0.9998478293,0.0001521655
False,0.9996816516,0.000318322
False,0.9995525479,0.0004474465
False,0.9998990893,0.0001009106
False,0.9999001026,0.0000998969
False,0.9999002814,0.0000997126
False,0.9999108911,0.0000891072
False,0.9998810887,0.0001189188
False,0.99983114,0.0001688841
False,0.9997886419,0.0002113362
False,0.9998642206,0.0001357913
False,0.9990481138,0.0009518649
False,0.9998873472,0.0001126274
False,0.9998893738,0.0001106444
False,0.9998986721,0.0001013571
False,0.9998937249,0.0001062517
False,0.9999046922,0.0000952891
False,0.9998791814,0.0001207967
False,0.9999020696,0.0000979533
False,0.992135942,0.0078640478
False,0.9993835688,0.0006164339
False,0.999904871,0.0000951339
False,0.9998531938,0.0001468091
False,0.9998610616,0.0001389653
False,0.9993183613,0.0006816459
False,0.9998409152,0.0001590716
False,0.9994295239,0.0005704958
False,0.9998121262,0.0001878914
False,0.9999015331,0.000098492
False,0.9998566508,0.0001433399
False,0.9998862147,0.0001137585
False,0.9998646975,0.0001353106
False,0.9998951554,0.0001048389
False,0.9999050498,0.0000949286
False,0.999889195,0.0001107891
False,0.9998041987,0.0001958129
False,0.9998965859,0.0001034191
False,0.9997839332,0.0002160752
False,0.9997498393,0.0002501836
False,0.999871552,0.000128453
False,0.9999116659,0.0000883537
False,0.9999008775,0.0000991434
False,0.9998823404,0.0001176639
False,0.9998838305,0.0001161798
False,0.9998957515,0.000104244
False,0.9999063611,0.0000936127
False,0.9998160601,0.0001839552
False,0.9998716116,0.0001283723
False,0.9937044978,0.0062955143
False,0.9999111891,0.000088792
False,0.994977057,0.0050229151
False,0.9998983145,0.0001016641
False,0.9997939467,0.0002060728
False,0.9998742342,0.0001257521
False,0.9997811913,0.0002188141
False,0.9997209907,0.0002790385
False,0.9925169349,0.0074830526
False,0.999910593,0.0000893979
False,0.9998272657,0.0001727368
False,0.9999073744,0.0000926254
False,0.9998930693,0.0001069484
False,0.9998908639,0.0001091261
False,0.9983664155,0.0016336102
False,0.9940606356,0.0059393896
False,0.9998976588,0.0001023684
False,0.9998938441,0.0001061651
False,0.9995957613,0.0004042427
False,0.9998863339,0.0001136484
False,0.9998980761,0.0001019249
False,0.9999068975,0.0000931085
False,0.9998700023,0.0001299762
False,0.9998149276,0.0001850757
False,0.999797523,0.000202477
False,0.9999079108,0.000092063
False,0.9999105334,0.0000894935
False,0.9999104738,0.0000895129
False,0.9999062419,0.0000937705
False,0.9998880029,0.0001119926
False,0.9992123842,0.0007876429
False,0.9998651147,0.0001348638
False,0.9998700023,0.0001300224
False,0.999851346,0.0001486489
False,0.9998286963,0.0001713278
False,0.9982793331,0.0017206476
False,0.9999055862,0.000094409
False,0.9998485446,0.0001514409
False,0.9998553395,0.0001446642
False,0.9998813868,0.0001185844
False,0.9999089241,0.0000910556
False,0.9997343421,0.0002656723
False,0.9999053478,0.0000946523
False,0.9999057055,0.000094305
False,0.9997904897,0.0002095135
False,0.9999055862,0.000094409
False,0.9905909896,0.0094089955
False,0.999899447,0.0001005707
False,0.9997322559,0.0002677678
False,0.9998248816,0.0001751247
False,0.9998218417,0.0001781522
False,0.9998968244,0.0001031665
False,0.9999119043,0.0000880672
False,0.9998727441,0.0001272808
False,0.9998559952,0.0001439814
False,0.9999006987,0.0000992795
False,0.99990201,0.0000979884
False,0.9997352362,0.0002647392
False,0.9997921586,0.00020784
False,0.9999014139,0.000098607
False,0.9998966455,0.0001033612
False,0.9998908639,0.0001091553
False,0.9929047227,0.0070953025
False,0.9998928905,0.0001071176
False,0.9998987913,0.0001012125
False,0.9997162223,0.0002837877
False,0.9998908639,0.0001091553
False,0.9996485114,0.0003514641
False,0.9998980165,0.0001019577
False,0.999853909,0.0001460859
False,0.9997859001,0.0002141013
False,0.9998592734,0.0001407419
False,0.9998989701,0.0001010005
False,0.999905169,0.0000948446
False,0.9998092651,0.000190742
False,0.9994956851,0.000504315
False,0.9999011159,0.0000988918
False,0.9998434782,0.0001565269
False,0.999694705,0.0003053051
False,0.9998524785,0.0001475369
False,0.9998819828,0.0001179965
False,0.9998989701,0.0001010256
False,0.9998916388,0.0001083723
False,0.9998449087,0.0001551037
False,0.9998980761,0.0001018969
False,0.9999094605,0.0000905134
False,0.9998949766,0.0001050273
False,0.9999046922,0.0000952891
False,0.9998980761,0.0001018969
False,0.9999028444,0.000097177
False,0.9999028444,0.000097177
False,0.9999028444,0.000097177
False,0.9999028444,0.000097177
False,0.9998971224,0.0001028523
False,0.9998960495,0.0001039416
False,0.9998639226,0.0001360795
False,0.9999027848,0.0000972255
False,0.9974018335,0.0025981648
False,0.9998801351,0.0001198424
False,0.9997366667,0.0002633217
False,0.9998940229,0.0001059774
False,0.9996905327,0.0003094779
False,0.9998930097,0.0001069662
False,0.9998907447,0.0001092629
False,0.9999063611,0.0000936555
False,0.9997682571,0.000231748
False,0.9999065399,0.0000934313
False,0.9998907447,0.0001092629
False,0.9999048114,0.0000951716
False,0.9998928308,0.0001071647
False,0.9997434616,0.0002565258
False,0.9998945594,0.0001054206
False,0.9998883605,0.0001116613
False,0.9998259544,0.0001740744
False,0.9998810887,0.0001189141
False,0.9999049902,0.0000949897
False,0.9997780919,0.0002218982
False,0.9998989105,0.0001011007
False,0.9999049306,0.0000950652
False,0.9998936653,0.000106345
False,0.9997806549,0.000219355
False,0.9999073744,0.0000926461
False,0.9997167587,0.0002832299
False,0.9998867512,0.0001132457
False,0.9999040365,0.0000959454
False,0.9997543693,0.0002456206
False,0.9999055862,0.000094409
False,0.9998627901,0.0001372045
False,0.9998930097,0.0001070181
False,0.9998794198,0.0001206094
False,0.9999057055,0.0000942968
False,0.9997137189,0.0002862991
False,0.9999025464,0.0000974488
False,0.9999028444,0.000097177
False,0.9996851683,0.000314827
False,0.9998699427,0.0001300473
False,0.9996237755,0.0003762036
False,0.9989637136,0.0010363148
False,0.9998968244,0.0001031593
False,0.9994391799,0.0005607981
False,0.9998756647,0.0001243149
False,0.9999076128,0.0000923713
False,0.9988942742,0.0011057523
False,0.9998652339,0.0001347462
False,0.9998501539,0.0001498741
False,0.9999058247,0.0000941818
False,0.9998860955,0.000113896
False,0.9995201826,0.0004798398
False,0.9998217225,0.0001783027
False,0.9998983145,0.0001017031
False,0.9998993278,0.0001006888
False,0.9999010563,0.0000989723
False,0.9999037981,0.0000962035
False,0.9999061823,0.0000938009
False,0.9998919964,0.0001079973
False,0.9998821616,0.0001178625
False,0.9998965859,0.0001034413
False,0.9999061227,0.0000938935
False,0.9998864532,0.0001135708
False,0.9991561174,0.0008439103
False,0.9998340607,0.0001659603
False,0.9998968244,0.0001031593
False,0.9999040365,0.000095979
False,0.999897182,0.0001028248
False,0.999874711,0.0001252612
False,0.9998779893,0.0001220307
False,0.9998719692,0.00012805
False,0.9998680949,0.000131896
False,0.9999098778,0.0000901291
False,0.9998911023,0.0001089027
False,0.9997553825,0.0002445954
False,0.9999042153,0.000095806
False,0.9998381734,0.0001618235
False,0.9998967052,0.0001032743
False,0.99975425,0.0002457718
False,0.9996329546,0.0003670564
False,0.9999084473,0.0000915738
False,0.9998839498,0.0001160578
False,0.9998935461,0.0001064486
False,0.9999094605,0.0000905124
False,0.9997883439,0.000211685
False,0.9998160601,0.0001839682
False,0.9994429946,0.0005569787
False,0.9998286366,0.0001713635
False,0.9690759182,0.0309240986
False,0.9998526573,0.0001473697
False,0.999853909,0.0001461056
False,0.9934158921,0.0065840944
False,0.9998734593,0.0001265261
False,0.9998740554,0.000125927
False,0.9998450279,0.0001549445
False,0.9999041557,0.0000958614
False,0.9998746514,0.0001253466
False,0.9999014139,0.000098607
False,0.998724997,0.0012750068
False,0.9993576407,0.0006423767
False,0.9999116659,0.0000883537
False,0.9998406768,0.0001592945
False,0.9998338819,0.0001661336
False,0.9998939037,0.0001060722
False,0.9988987446,0.0011012749
False,0.9999139905,0.0000859869
False,0.9998362064,0.0001638039
False,0.9956917763,0.0043082335
False,0.9999104738,0.0000895292
False,0.9999095798,0.0000903984
False,0.9999042153,0.000095806
False,0.9997854829,0.0002144919
False,0.9998983145,0.0001017061
False,0.9999095798,0.0000903984
False,0.9998970032,0.0001030104
False,0.9998990893,0.0001009178
False,0.9998520017,0.0001480215
False,0.9996414781,0.0003584957
False,0.9999042749,0.0000957002
False,0.9999116659,0.0000883537
False,0.9998338819,0.0001661336
False,0.9998968244,0.0001031593
False,0.9998787045,0.0001213236
False,0.9998047948,0.0001951899
False,0.9998136163,0.0001863983
False,0.9999017119,0.0000983145
False,0.9998973012,0.0001027228
False,0.9998150468,0.0001849551
False,0.9998434782,0.0001565126
False,0.9998967052,0.0001032676
False,0.9998189807,0.0001810299
False,0.9998452663,0.0001547235
False,0.9997601509,0.000239857
False,0.9993482828,0.0006517089
False,0.9999116659,0.0000883537
False,0.9999116659,0.0000883537
False,0.9999104738,0.0000895292
False,0.9998980761,0.0001019532
False,0.9995984435,0.0004015849
False,0.9980844259,0.0019155475
False,0.9991964102,0.0008035816
False,0.9999006987,0.0000992822
False,0.9999080896,0.0000919331
False,0.9998958111,0.0001041976
False,0.9997999072,0.0002000864
False,0.9998485446,0.0001514348
False,0.9996379018,0.0003621059
False,0.9998887181,0.0001112852
False,0.9997323155,0.0002677065
False,0.9999139905,0.0000859869
False,0.9998092651,0.00019071
False,0.9999107718,0.0000892222
False,0.9998859763,0.0001140507
False,0.9997876883,0.0002123022
False,0.9998983145,0.0001016641
False,0.9998859763,0.0001140507
False,0.9998957515,0.0001042574
False,0.9998939633,0.0001060153
False,0.9999121428,0.0000878632
False,0.9998768568,0.0001231593
False,0.9998530149,0.0001469699
False,0.9999116659,0.0000883537
False,0.9999220371,0.0000779554
False,0.999438405,0.0005616071
False,0.9997692704,0.000230751
False,0.9992809892,0.0007189867
False,0.9995287061,0.0004712751
False,0.9991893172,0.0008106963
False,0.9999094605,0.0000905435
False,0.9989705086,0.001029506
False,0.9998601079,0.0001398854
False,0.9998778105,0.0001221643
False,0.9998911023,0.0001088812
False,0.9998629689,0.0001370406
False,0.9998639822,0.0001360304
False,0.9998956323,0.0001043418
False,0.9997695684,0.0002304096
False,0.9999016523,0.0000983635
False,0.9999082685,0.0000917105
False,0.9999001622,0.0000998663
False,0.999913156,0.0000868328
False,0.9997929335,0.0002070512
False,0.9998924732,0.0001075205
False,0.9998325706,0.0001674046
False,0.9993570447,0.000642958
False,0.9999035597,0.0000964586
False,0.9998946786,0.0001053422
False,0.9999108911,0.0000891072
False,0.9910075068,0.0089925015
False,0.9998861551,0.0001138568
False,0.9998446107,0.0001553918
False,0.9999027848,0.0000971875
False,0.9999064803,0.0000934977
False,0.9998828173,0.0001171867
False,0.9999120831,0.0000879081
False,0.9997825623,0.0002174233
False,0.9998936653,0.0001063631
False,0.9998943806,0.0001055967
False,0.9991081953,0.0008917781
False,0.9998668432,0.0001331778
False,0.9940387607,0.0059612682
False,0.9998742938,0.0001256803
False,0.9998748302,0.0001251575
False,0.9998142123,0.0001857761
False,0.9994518757,0.0005481296
False,0.9999027848,0.0000972349
False,0.9999027848,0.0000971875
False,0.999872148,0.0001278777
False,0.9999042749,0.0000957464
False,0.9998837113,0.0001162979
False,0.9999089241,0.0000910476
False,0.9955143332,0.0044856374
False,0.9997693896,0.0002306221
False,0.9961391687,0.0038608275
False,0.9999027848,0.0000972102
False,0.9998127818,0.0001872266
False,0.9999005198,0.0000995003
False,0.9998615384,0.0001384598
False,0.9998680353,0.0001319681
False,0.9998934269,0.0001065465
False,0.9994519353,0.0005480802
False,0.9999015331,0.000098492
False,0.9998949766,0.0001050513
False,0.9998323917,0.0001675952
False,0.9998703599,0.0001296563
False,0.9999092817,0.0000907105
False,0.9902347326,0.0097652711
False,0.9998654127,0.0001346135
False,0.9999046922,0.0000952891
False,0.9998844266,0.0001155511
False,0.9998978972,0.0001020755
False,0.99989748,0.000102516
False,0.9999045134,0.0000954723
False,0.9932560921,0.0067439084
False,0.9998998046,0.0001001716
False,0.9997848272,0.0002151751
False,0.9998703003,0.0001296897
False,0.9996257424,0.0003742359
False,0.9998888969,0.0001111093
False,0.9997901917,0.0002097862
False,0.9999043345,0.0000956573
False,0.9999085665,0.0000914127
False,0.9998943806,0.0001056316
False,0.9997830391,0.0002169367
False,0.9998962283,0.0001037463
False,0.9999091625,0.0000908622
False,0.9998665452,0.0001334784
False,0.9997190833,0.0002809073
False,0.9997528791,0.0002470993
False,0.9823282361,0.0176717378
False,0.9997740984,0.0002258778
False,0.9998877645,0.0001122614
False,0.9998617172,0.0001382609
False,0.9998585582,0.0001414396
False,0.9999030232,0.0000969814
False,0.9997958541,0.000204147
False,0.9999078512,0.000092178
False,0.9999106526,0.000089368
False,0.9998906255,0.0001093712
False,0.994212091,0.0057879337
False,0.9998220205,0.0001780015
False,0.9998623729,0.0001376177
False,0.9998894334,0.0001105372
False,0.9999092221,0.0000907852
False,0.9999108911,0.0000891072
False,0.9998921752,0.0001078503
False,0.9998927116,0.0001073
False,0.9998579025,0.0001421197
False,0.9998555779,0.0001444055
False,0.9999027848,0.0000972349
False,0.9998349547,0.0001650182
False,0.9997570515,0.0002429209
False,0.9998508692,0.0001491358
False,0.9999054074,0.0000945715
False,0.999904871,0.0000951175
False,0.9998357296,0.000164254
False,0.9998998046,0.0001001716
False,0.9998928308,0.0001071824
False,0.9998990893,0.0001009106
False,0.9997962713,0.0002037562
False,0.9997551441,0.0002448606
False,0.9997839332,0.0002160905
False,0.9996502399,0.0003497705
False,0.9998653531,0.0001346363
False,0.9997346401,0.0002653766
False,0.9998846054,0.0001153773
False,0.9999094605,0.0000905421
False,0.9998336434,0.0001663588
False,0.9995353222,0.0004646759
False,0.9998841882,0.00011581
False,0.9998989105,0.0001011078
False,0.994407475,0.0055925217
False,0.9998983145,0.0001016641
False,0.9998955131,0.0001045088
False,0.9998925328,0.000107448
False,0.9996826649,0.0003173485
False,0.9998939037,0.0001060854
False,0.9999094009,0.0000906025
False,0.9999057055,0.000094285
False,0.9999040365,0.0000959665
False,0.9967480898,0.003251882
False,0.9999065995,0.0000933789
False,0.9999050498,0.0000949434
False,0.9999141693,0.0000858185
False,0.9998680353,0.0001319462
False,0.9998863935,0.0001136283
False,0.9998831749,0.0001167992
False,0.9998449683,0.0001550203
False,0.9998999238,0.0001000653
False,0.9998162985,0.0001836739
False,0.99987638,0.0001236016
False,0.9999014735,0.0000984974
False,0.9997655153,0.000234456
False,0.9999033213,0.0000966697
False,0.9998936653,0.0001063225
False,0.9998509884,0.0001490337
False,0.9997545481,0.0002454619
False,0.9998957515,0.0001042739
False,0.999668479,0.0003315356
False,0.9998865128,0.0001134947
False,0.9998921156,0.0001078944
False,0.9948263764,0.0051736147
False,0.999863565,0.0001364501
